timestamp;total;ASH_COATED_OSMIUM;INTARIAN_PEPPER_ROOT
29500;1965.0;124.0;1841.0
29600;1987.0;146.0;1841.0
29700;1943.0;102.0;1841.0
29800;1943.0;102.0;1841.0
29900;1965.0;124.0;1841.0
30000;1772.0;91.0;1681.0
30100;2045.0;124.0;1921.0
30200;2045.0;124.0;1921.0
30300;2078.0;157.0;1921.0
30400;2078.0;157.0;1921.0
30500;2012.0;91.0;1921.0
30600;2045.0;124.0;1921.0
30700;2067.0;146.0;1921.0
30800;2045.0;124.0;1921.0
30900;1925.0;124.0;1801.0
31000;2085.0;124.0;1961.0
31100;2103.0;102.0;2001.0
31200;1972.0;91.0;1881.0
31300;2125.0;124.0;2001.0
31400;2125.0;124.0;2001.0
31500;2125.0;124.0;2001.0
31600;2125.0;124.0;2001.0
31700;2005.0;124.0;1881.0
31800;2245.0;124.0;2121.0
31900;2092.0;91.0;2001.0
32000;2012.0;91.0;1921.0
32100;2205.0;124.0;2081.0
32200;2227.0;146.0;2081.0
32300;2216.0;135.0;2081.0
32400;2216.0;135.0;2081.0
32500;2605.0;124.0;2481.0
32600;2205.0;124.0;2081.0
32700;2063.0;102.0;1961.0
32800;2034.0;-47.0;2081.0
32900;2209.0;128.0;2081.0
33000;2249.0;128.0;2121.0
33100;2409.0;128.0;2281.0
33200;2289.0;128.0;2161.0
33300;2649.0;128.0;2521.0
33400;2324.0;163.0;2161.0
33500;2239.0;198.0;2041.0
33600;2199.0;198.0;2001.0
33700;2289.0;128.0;2161.0
33800;2306.5;145.5;2161.0
33900;2324.0;163.0;2161.0
34000;2399.0;198.0;2201.0
34100;2474.0;233.0;2241.0
34200;2404.0;163.0;2241.0
34300;2404.0;163.0;2241.0
34400;2404.0;163.0;2241.0
34500;2404.0;163.0;2241.0
34600;2404.0;163.0;2241.0
34700;2404.0;163.0;2241.0
34800;2284.0;163.0;2121.0
34900;2404.0;163.0;2241.0
35000;2404.0;163.0;2241.0
35100;2449.0;128.0;2321.0
35200;2364.0;163.0;2201.0
35300;2329.0;128.0;2201.0
35400;2466.5;145.5;2321.0
35500;2484.0;163.0;2321.0
35600;2484.0;163.0;2321.0
35700;3004.0;163.0;2841.0
35800;3004.0;163.0;2841.0
35900;2604.0;163.0;2441.0
36000;2524.0;163.0;2361.0
36100;2889.0;128.0;2761.0
