timestamp;total;ASH_COATED_OSMIUM;INTARIAN_PEPPER_ROOT
78200;6969.0;1361.0;5608.0
78300;7009.0;1401.0;5608.0
78400;7049.0;1441.0;5608.0
78500;7089.0;1441.0;5648.0
78600;7129.0;1441.0;5688.0
78700;7129.0;1441.0;5688.0
78800;7129.0;1441.0;5688.0
78900;7049.0;1481.0;5568.0
79000;7229.0;1541.0;5688.0
79100;7129.0;1441.0;5688.0
79200;7129.0;1441.0;5688.0
79300;7169.0;1481.0;5688.0
79400;7169.0;1481.0;5688.0
79500;7229.0;1501.0;5728.0
79600;7209.0;1441.0;5768.0
79700;7209.0;1441.0;5768.0
79800;7209.0;1441.0;5768.0
79900;7249.0;1481.0;5768.0
80000;7209.0;1441.0;5768.0
80100;7249.0;1481.0;5768.0
80200;7249.0;1481.0;5768.0
80300;7169.0;1401.0;5768.0
80400;6889.0;1241.0;5648.0
80500;7049.0;1241.0;5808.0
80600;7353.0;1505.0;5848.0
80700;6993.0;1505.0;5488.0
80800;7353.0;1505.0;5848.0
